Week Start,Region,Product category,Supplier,Units Ordered,Units Received,Backorder Units,On Hand Units,Supplier Fill Rate,Lead Time Days,Stockout Days,Inbound Freight Cost,Purchase Price Per Unit,Lead Time Unit Days,Days In Period
2025-12-30,North,Electronics,Kestrel Logistics,7664,7345,319,26050,0.9584,11.92,1.58,13656.56,26.5392,87568.62,7
2025-12-30,North,Electronics,Northwind Foods,8970,8562,408,20897,0.9545,10.63,0.2,16465.49,26.5392,90974.25,7
2025-12-30,North,Home,Kestrel Logistics,5627,5413,214,15545,0.962,10.82,0.2,9058.04,48.057,58548.09,7
2025-12-30,North,Home,Northwind Foods,3529,3348,181,10971,0.9487,13.21,0.05,6227.37,48.057,44228.12,7
2025-12-30,North,Sports,Kestrel Logistics,13042,12289,753,33990,0.9423,10.14,0.3,23716.83,21.4354,124656.74,7
2025-12-30,North,Sports,Northwind Foods,16125,16095,30,56084,0.9981,13.42,0.15,29249.59,21.4354,216020.62,7
2025-12-30,South,Apparel,Kestrel Logistics,11267,10609,658,35797,0.9416,11.68,0.33,20314.24,19.8762,123963.62,7
2025-12-30,South,Apparel,Northwind Foods,4691,4428,263,10261,0.9439,12.07,0.12,7870.8,19.8762,53444.78,7
2025-12-30,South,Beauty,Kestrel Logistics,5660,5415,245,15851,0.9567,11.3,0.54,9917.72,25.3255,61185.89,7
2025-12-30,South,Beauty,Northwind Foods,8399,8366,33,21125,0.9961,9.5,0.25,15684.49,25.3255,79510.34,7
2025-12-30,South,Electronics,Kestrel Logistics,8242,7894,348,24812,0.9578,9.81,0.17,14355.75,21.4989,77404.86,7
2025-12-30,South,Electronics,Northwind Foods,20756,20020,736,61593,0.9645,11.01,0.21,39551.36,21.4989,220426.45,7
2025-12-30,South,Home,Kestrel Logistics,7514,7219,295,23214,0.9607,11.2,0.23,13214.16,15.0191,80887.49,7
2025-12-30,South,Home,Northwind Foods,4747,4500,247,14918,0.948,11.5,0.17,8212.55,15.0191,51755.42,7
2025-12-30,South,Sports,Kestrel Logistics,18769,18582,187,50288,0.99,10.9,0.43,35694.97,16.5092,202617.97,7
2025-12-30,South,Sports,Northwind Foods,12015,12003,12,38461,0.999,10.9,0.5,22294.95,16.5092,130813.23,7
2025-12-30,West,Apparel,Kestrel Logistics,3243,3167,76,7730,0.9766,10.49,0.25,6113.24,62.6929,33206.69,7
2025-12-30,West,Apparel,Northwind Foods,4698,4461,237,13871,0.9496,10.87,0.64,7645.21,62.6929,48508.85,7
2025-12-30,West,Beauty,Kestrel Logistics,11137,10391,746,25760,0.933,10.1,0.24,19755.87,22.1316,104933.72,7
2025-12-30,West,Beauty,Northwind Foods,7740,7353,387,26325,0.95,11.2,1.54,13649.37,22.1316,82322.48,7
2025-12-30,West,Electronics,Kestrel Logistics,5983,5899,84,14807,0.986,9.03,0.49,10633.96,29.49,53249.88,7
2025-12-30,West,Electronics,Northwind Foods,5584,5491,93,15766,0.9833,14.72,0.67,11373.21,29.49,80824.96,7
2025-12-30,West,Home,Kestrel Logistics,3786,3621,165,10881,0.9564,10.29,0.8,6763.76,10.9185,37267.19,7
2025-12-30,West,Home,Northwind Foods,6879,6768,111,18468,0.9839,10.18,0.33,11754.11,10.9185,68907.51,7
2025-12-30,West,Sports,Kestrel Logistics,6651,6508,143,22290,0.9785,9.15,0.46,12564.5,22.3866,59559.99,7
2025-12-30,West,Sports,Northwind Foods,3108,2990,118,8383,0.962,13.86,0.2,5628.9,22.3866,41431.51,7
2026-01-06,Central,Apparel,Kestrel Logistics,9391,8996,395,25441,0.9579,11.35,0.45,15951.84,20.8604,102084.37,7
2026-01-06,Central,Apparel,Northwind Foods,7774,7557,217,23308,0.9721,11.6,0.24,13604.11,20.8604,87633.17,7
2026-01-06,Central,Beauty,Kestrel Logistics,7059,6826,233,23570,0.967,12.73,0.19,11764.66,20.8625,86900.99,7
2026-01-06,Central,Beauty,Northwind Foods,7748,7251,497,21393,0.9359,11.47,1.25,12386.16,20.8625,83147.53,7
2026-01-06,Central,Electronics,Kestrel Logistics,12923,12192,731,31419,0.9434,10.37,0.07,22423.72,21.1109,126414.71,7
2026-01-06,Central,Electronics,Northwind Foods,17069,16803,266,56081,0.9844,12.7,0.64,30439.03,21.1109,213434.41,7
2026-01-06,Central,Home,Kestrel Logistics,8430,8185,245,25998,0.9709,8.39,0.67,13860.77,11.8382,68674.25,7
2026-01-06,Central,Home,Northwind Foods,8718,8513,205,23387,0.9765,11.27,0.93,17375.25,11.8382,95955.34,7
2026-01-06,Central,Sports,Kestrel Logistics,5473,5367,106,14007,0.9806,9.89,0.51,9568.56,29.9796,53071.12,7
2026-01-06,Central,Sports,Northwind Foods,8405,8224,181,25751,0.9785,11.14,0.01,15469.55,29.9796,91604.92,7
2026-01-06,East,Apparel,Kestrel Logistics,13072,12234,838,32654,0.9359,8.64,0.57,22006.83,10.1001,105707.62,7
2026-01-06,East,Apparel,Northwind Foods,24841,23661,1180,77567,0.9525,10.74,0.01,44260.63,10.1001,254097.01,7
2026-01-06,East,Beauty,Kestrel Logistics,7209,7072,137,22607,0.981,8.62,0.83,13756.46,21.6367,60994.61,7
2026-01-06,East,Beauty,Northwind Foods,7760,7414,346,25832,0.9554,11.57,0.36,14425.96,21.6367,85756.41,7
2026-01-06,East,Electronics,Kestrel Logistics,5280,5029,251,14099,0.9525,9.28,0.38,9973.1,27.3493,46683.66,7
2026-01-06,East,Electronics,Northwind Foods,14457,13810,647,35624,0.9552,11.21,0.2,25404.02,27.3493,154776.93,7
2026-01-06,East,Home,Kestrel Logistics,7121,7096,25,21709,0.9965,12.62,0.0,14041.65,25.0912,89527.57,7
2026-01-06,East,Home,Northwind Foods,10238,9544,694,26695,0.9322,9.81,0.51,18327.44,25.0912,93631.44,7
2026-01-06,East,Sports,Kestrel Logistics,5837,5714,123,14711,0.9789,12.61,0.13,11073.97,9.7107,72047.17,7
2026-01-06,East,Sports,Northwind Foods,2998,2938,60,8591,0.98,11.82,0.49,5423.58,9.7107,34736.22,7
2026-01-06,North,Apparel,Kestrel Logistics,12654,12342,312,39543,0.9753,9.92,0.59,21839.87,17.1111,122408.27,7
2026-01-06,North,Apparel,Northwind Foods,9843,9670,173,24002,0.9824,13.18,0.44,17202.31,17.1111,127485.59,7
2026-01-06,North,Beauty,Kestrel Logistics,18959,18240,719,55435,0.9621,8.95,0.8,31911.92,21.0294,163216.85,7
2026-01-06,North,Beauty,Northwind Foods,14112,13556,556,42109,0.9606,13.1,0.55,27811.95,21.0294,177564.08,7
2026-01-06,North,Electronics,Kestrel Logistics,11545,11533,12,31948,0.999,10.31,1.56,19311.25,21.9906,118897.47,7
2026-01-06,North,Electronics,Northwind Foods,14044,13444,600,41684,0.9573,12.04,0.02,24329.07,21.9906,161926.8,7
2026-01-06,North,Home,Kestrel Logistics,5540,5300,240,20897,0.9567,11.86,0.38,9317.58,50.2591,62859.37,7
2026-01-06,North,Home,Northwind Foods,3363,3279,84,10061,0.975,9.7,0.05,5809.59,50.2591,31798.36,7
2026-01-06,North,Sports,Kestrel Logistics,14362,13598,764,39337,0.9468,12.28,0.27,25533.5,23.2035,167002.15,7
2026-01-06,North,Sports,Northwind Foods,18298,17811,487,61203,0.9734,12.32,0.21,31846.03,23.2035,219483.74,7
2026-01-06,South,Apparel,Kestrel Logistics,13669,13028,641,25242,0.9531,11.18,0.06,22888.5,18.4117,145714.8,7
2026-01-06,South,Apparel,Northwind Foods,5480,5437,43,15254,0.9922,11.3,1.38,10330.55,18.4117,61442.47,7
2026-01-06,South,Beauty,Kestrel Logistics,10802,10631,171,34999,0.9842,11.43,0.67,20732.84,21.4603,121462.04,7
2026-01-06,South,Beauty,Northwind Foods,16863,16425,438,55795,0.974,11.74,1.21,29186.5,21.4603,192790.3,7
2026-01-06,South,Electronics,Kestrel Logistics,4667,4512,155,11137,0.9668,11.29,0.31,8871.37,26.4437,50920.62,7
2026-01-06,South,Electronics,Northwind Foods,11776,11445,331,32023,0.9719,11.76,0.31,22978.58,26.4437,134569.14,7
2026-01-06,South,Home,Kestrel Logistics,3269,3151,118,9973,0.9639,8.72,0.19,6176.02,38.0489,27482.74,7
2026-01-06,South,Home,Northwind Foods,2035,1964,71,5049,0.9651,12.18,0.55,3334.31,38.0489,23921.32,7
2026-01-06,South,Sports,Kestrel Logistics,4261,4077,184,13278,0.9568,9.06,0.37,6902.87,19.9217,36948.28,7
2026-01-06,South,Sports,Northwind Foods,2759,2634,125,7815,0.9547,10.82,0.24,5324.54,19.9217,28489.92,7
2026-01-06,West,Apparel,Kestrel Logistics,5746,5534,212,18589,0.9631,13.3,0.27,10353.19,21.8672,73595.02,7
2026-01-06,West,Apparel,Northwind Foods,7861,7795,66,23635,0.9916,11.39,1.09,15201.42,21.8672,88764.65,7
2026-01-06,West,Beauty,Kestrel Logistics,12003,11471,532,37944,0.9557,11.18,0.39,21334.02,30.1232,128224.59,7
2026-01-06,West,Beauty,Northwind Foods,8538,8118,420,25468,0.9508,10.34,0.02,14772.65,30.1232,83909.93,7
2026-01-06,West,Electronics,Kestrel Logistics,13895,13578,317,34509,0.9772,8.11,0.14,26573.19,18.8698,110052.24,7
2026-01-06,West,Electronics,Northwind Foods,12833,12638,195,28105,0.9848,12.06,0.29,23898.48,18.8698,152402.67,7
2026-01-06,West,Home,Kestrel Logistics,9999,9603,396,32660,0.9604,11.51,0.15,16426.98,17.4657,110533.62,7
2026-01-06,West,Home,Northwind Foods,18405,17946,459,51409,0.9751,10.27,0.46,35036.09,17.4657,184288.29,7
2026-01-06,West,Sports,Kestrel Logistics,16244,15487,757,45516,0.9534,9.63,0.38,28784.99,21.1265,149178.03,7
2026-01-06,West,Sports,Northwind Foods,7294,7114,180,26311,0.9753,6.94,0.26,12734.04,21.1265,49401.09,7
2026-01-13,Central,Apparel,Kestrel Logistics,17049,16750,299,38087,0.9825,12.4,0.49,26761.59,29.1533,207770.28,7
2026-01-13,Central,Apparel,Northwind Foods,14651,14070,581,39014,0.9603,12.54,0.42,28075.7,29.1533,176454.7,7
2026-01-13,Central,Beauty,Kestrel Logistics,15642,14818,824,41426,0.9473,12.24,0.37,25319.07,22.1934,181299.37,7
2026-01-13,Central,Beauty,Northwind Foods,16047,15738,309,52262,0.9807,11.52,0.56,28226.07,22.1934,181365.43,7
2026-01-13,Central,Electronics,Kestrel Logistics,9895,9568,327,26076,0.967,11.78,0.43,18573.21,25.6325,112687.63,7
2026-01-13,Central,Electronics,Northwind Foods,13887,13187,700,54051,0.9496,11.3,0.03,22725.59,25.6325,149028.21,7
2026-01-13,Central,Home,Kestrel Logistics,17930,16684,1246,54690,0.9305,11.16,0.01,27263.87,8.5288,186229.11,7
2026-01-13,Central,Home,Northwind Foods,17419,17351,68,65621,0.9961,10.56,0.78,31245.69,8.5288,183193.33,7
2026-01-13,Central,Sports,Kestrel Logistics,5085,4781,304,14755,0.9402,12.77,0.12,9745.19,34.5706,61048.0,7
2026-01-13,Central,Sports,Northwind Foods,7551,7325,226,19177,0.9701,10.11,0.03,13443.9,34.5706,74090.04,7
2026-01-13,East,Apparel,Kestrel Logistics,5437,5211,226,15197,0.9584,12.93,0.11,9897.24,29.5209,67388.02,7
2026-01-13,East,Apparel,Northwind Foods,10570,10079,491,33125,0.9535,13.13,0.74,16961.76,29.5209,132339.12,7
2026-01-13,East,Beauty,Kestrel Logistics,5598,5348,250,17665,0.9553,9.66,0.4,9869.35,38.8604,51686.9,7
2026-01-13,East,Beauty,Northwind Foods,5854,5605,249,18560,0.9575,10.43,0.75,11182.05,38.8604,58452.57,7
2026-01-13,East,Electronics,Kestrel Logistics,3889,3715,174,11122,0.9553,11.76,2.72,6646.01,23.8006,43693.86,7
2026-01-13,East,Electronics,Northwind Foods,10570,10201,369,32862,0.9651,12.79,0.16,20691.1,23.8006,130447.97,7
2026-01-13,East,Home,Kestrel Logistics,8604,8424,180,25032,0.9791,10.11,0.33,16527.21,17.224,85191.2,7
2026-01-13,East,Home,Northwind Foods,12070,11330,740,29046,0.9387,11.46,0.05,22475.88,17.224,129842.0,7
2026-01-13,East,Sports,Kestrel Logistics,11942,11705,237,26959,0.9802,9.48,0.45,20044.04,24.3538,110970.55,7
2026-01-13,East,Sports,Northwind Foods,6151,6019,132,18451,0.9785,11.6,0.09,11117.04,24.3538,69795.9,7
2026-01-13,North,Apparel,Kestrel Logistics,11445,11106,339,32919,0.9704,12.93,0.19,18137.9,24.8437,143605.48,7
2026-01-13,North,Apparel,Northwind Foods,9284,8702,582,26653,0.9373,11.89,0.1,15292.37,24.8437,103446.65,7
2026-01-13,North,Beauty,Kestrel Logistics,2173,2057,116,5917,0.9466,11.99,0.23,3895.7,17.8332,24667.41,7
2026-01-13,North,Beauty,Northwind Foods,1565,1529,36,3851,0.977,13.28,0.13,2912.68,17.8332,20310.42,7
2026-01-13,North,Electronics,Kestrel Logistics,8525,8209,316,30512,0.9629,11.28,0.04,15093.47,19.8024,92566.84,7
2026-01-13,North,Electronics,Northwind Foods,9914,9569,345,27599,0.9652,9.07,0.77,17772.77,19.8024,86744.61,7
2026-01-13,North,Home,Kestrel Logistics,10078,10068,10,34078,0.999,9.78,0.2,18903.14,17.9056,98504.75,7
2026-01-13,North,Home,Northwind Foods,6239,6228,11,19193,0.9982,14.0,0.11,12303.9,17.9056,87164.31,7
2026-01-13,North,Sports,Kestrel Logistics,9571,9561,10,22028,0.999,12.98,1.03,17818.06,20.4575,124091.59,7
2026-01-13,North,Sports,Northwind Foods,13393,12523,870,37021,0.935,10.92,0.25,22525.06,20.4575,136715.42,7
2026-01-13,South,Apparel,Kestrel Logistics,18394,18075,319,49806,0.9827,14.47,0.74,34478.97,20.3372,261585.36,7
2026-01-13,South,Apparel,Northwind Foods,7953,7544,409,24516,0.9486,11.86,0.12,15385.19,20.3372,89501.92,7
2026-01-13,South,Beauty,Kestrel Logistics,5648,5349,299,13955,0.9471,9.61,0.26,9873.65,18.795,51427.11,7
2026-01-13,South,Beauty,Northwind Foods,8411,8264,147,23762,0.9825,9.97,1.15,14990.34,18.795,82424.99,7
2026-01-13,South,Electronics,Kestrel Logistics,5331,5134,197,17433,0.963,9.33,0.92,9297.93,23.3113,47878.5,7
2026-01-13,South,Electronics,Northwind Foods,13371,13022,349,39418,0.9739,12.71,0.08,24648.86,23.3113,165558.79,7
2026-01-13,South,Home,Kestrel Logistics,16010,15516,494,55689,0.9691,10.91,0.07,28688.35,29.6181,169250.0,7
2026-01-13,South,Home,Northwind Foods,9919,9671,248,32363,0.975,10.72,0.69,17435.53,29.6181,103716.88,7
2026-01-13,South,Sports,Kestrel Logistics,7284,7039,245,15768,0.9664,11.86,0.14,13537.16,17.2879,83482.37,7
2026-01-13,South,Sports,Northwind Foods,4609,4547,62,16559,0.9865,12.45,1.3,9050.88,17.2879,56611.9,7
2026-01-13,West,Apparel,Kestrel Logistics,9090,8951,139,20841,0.9847,10.44,0.59,17278.86,10.4513,93417.98,7
2026-01-13,West,Apparel,Northwind Foods,13106,12608,498,32234,0.962,11.64,0.26,22847.19,10.4513,146755.74,7
2026-01-13,West,Beauty,Kestrel Logistics,13028,12744,284,34951,0.9782,16.64,0.43,23982.61,23.5111,212011.14,7
2026-01-13,West,Beauty,Northwind Foods,9245,9018,227,29171,0.9754,12.7,1.17,16690.45,23.5111,114537.67,7
2026-01-13,West,Electronics,Kestrel Logistics,12768,12081,687,35271,0.9462,11.14,0.19,19991.65,21.2356,134576.8,7
2026-01-13,West,Electronics,Northwind Foods,11797,11243,554,31686,0.953,11.97,0.23,21063.31,21.2356,134553.92,7
2026-01-13,West,Home,Kestrel Logistics,6519,6218,301,15224,0.9538,10.11,1.94,11633.64,19.5817,62848.6,7
2026-01-13,West,Home,Northwind Foods,12170,11620,550,36511,0.9548,9.18,0.23,18221.46,19.5817,106706.37,7
2026-01-13,West,Sports,Kestrel Logistics,17600,17293,307,51887,0.9826,10.25,0.37,29369.88,17.4993,177280.22,7
2026-01-13,West,Sports,Northwind Foods,8113,7944,169,20118,0.9792,10.7,0.49,14069.7,17.4993,85007.2,7
2026-01-20,Central,Apparel,Kestrel Logistics,19862,19678,184,58848,0.9907,13.49,0.25,38087.35,16.0031,265440.92,7
2026-01-20,Central,Apparel,Northwind Foods,17178,16529,649,56947,0.9622,10.98,0.69,29321.85,16.0031,181446.95,7
2026-01-20,Central,Beauty,Kestrel Logistics,7474,7245,229,15954,0.9694,10.78,0.53,13920.46,16.5046,78083.96,7
2026-01-20,Central,Beauty,Northwind Foods,7777,7696,81,20825,0.9896,12.75,1.12,14492.33,16.5046,98093.48,7
2026-01-20,Central,Electronics,Kestrel Logistics,6674,6630,44,18078,0.9934,12.87,0.17,11702.0,17.5565,85343.45,7
2026-01-20,Central,Electronics,Northwind Foods,9616,9137,479,30644,0.9502,9.31,0.22,17286.39,17.5565,85050.92,7
2026-01-20,Central,Home,Kestrel Logistics,10504,10160,344,24007,0.9673,8.58,0.77,19346.48,16.0681,87202.26,7
2026-01-20,Central,Home,Northwind Foods,10962,10566,396,27195,0.9639,10.93,0.02,20306.06,16.0681,115500.37,7
2026-01-20,Central,Sports,Kestrel Logistics,9116,8651,465,22864,0.949,12.44,1.06,16051.43,29.563,107583.5,7
2026-01-20,Central,Sports,Northwind Foods,13824,13256,568,32682,0.9589,12.0,0.04,24379.54,29.563,159037.56,7
2026-01-20,East,Apparel,Kestrel Logistics,2424,2367,57,6038,0.9765,9.85,0.13,4214.86,37.2506,23304.59,7
2026-01-20,East,Apparel,Northwind Foods,4877,4577,300,13325,0.9385,7.6,0.11,8802.96,37.2506,34802.26,7
2026-01-20,East,Beauty,Kestrel Logistics,12628,12615,13,36690,0.999,12.03,0.72,23997.15,13.8903,151737.2,7
2026-01-20,East,Beauty,Northwind Foods,13906,13223,683,40581,0.9509,10.85,1.56,25793.17,13.8903,143408.25,7
2026-01-20,East,Electronics,Kestrel Logistics,3511,3309,202,7832,0.9425,9.84,1.44,6590.33,32.5164,32544.02,7
2026-01-20,East,Electronics,Northwind Foods,9612,9088,524,34764,0.9455,10.28,0.36,16814.7,32.5164,93406.05,7
2026-01-20,East,Home,Kestrel Logistics,10413,10335,78,31673,0.9925,10.34,0.18,18679.82,19.5637,106908.84,7
2026-01-20,East,Home,Northwind Foods,14269,13901,368,42537,0.9742,12.02,0.29,24052.54,19.5637,167062.73,7
2026-01-20,East,Sports,Kestrel Logistics,12991,12670,321,38458,0.9753,9.44,0.82,23859.17,22.9228,119653.94,7
2026-01-20,East,Sports,Northwind Foods,6744,6516,228,17054,0.9662,11.76,0.39,11643.39,22.9228,76620.84,7
2026-01-20,North,Apparel,Kestrel Logistics,7417,7067,350,21454,0.9528,12.06,0.12,12431.35,29.1228,85209.48,7
2026-01-20,North,Apparel,Northwind Foods,5943,5538,405,18197,0.9319,9.11,0.06,10851.01,29.1228,50433.09,7
2026-01-20,North,Beauty,Kestrel Logistics,13405,12479,926,27343,0.9309,12.29,0.07,22321.13,31.7106,153384.86,7
2026-01-20,North,Beauty,Northwind Foods,9807,9274,533,32591,0.9457,11.35,0.08,19992.5,31.7106,105292.62,7
2026-01-20,North,Electronics,Kestrel Logistics,10221,9451,770,33531,0.9247,9.89,0.06,17486.7,7.8368,93440.64,7
2026-01-20,North,Electronics,Northwind Foods,11392,11017,375,29605,0.9671,10.25,0.26,20749.01,7.8368,112972.39,7
2026-01-20,North,Home,Kestrel Logistics,10776,10295,481,32952,0.9554,8.87,0.12,18291.15,25.7221,91294.6,7
2026-01-20,North,Home,Northwind Foods,6767,6369,398,21265,0.9412,12.91,0.01,11809.84,25.7221,82191.99,7
2026-01-20,North,Sports,Kestrel Logistics,9065,8812,253,20163,0.9721,12.85,0.5,15606.16,23.8721,113222.8,7
2026-01-20,North,Sports,Northwind Foods,12149,11542,607,39913,0.95,12.75,0.11,22492.45,23.8721,147184.1,7
2026-01-20,South,Apparel,Kestrel Logistics,14645,14368,277,48784,0.9811,10.04,0.15,25089.62,8.2213,144212.61,7
2026-01-20,South,Apparel,Northwind Foods,6179,5997,182,19763,0.9705,12.2,0.76,10113.19,8.2213,73188.14,7
2026-01-20,South,Beauty,Kestrel Logistics,4147,4087,60,16252,0.9855,10.71,1.49,8033.69,19.0605,43755.1,7
2026-01-20,South,Beauty,Northwind Foods,6452,6314,138,17397,0.9786,9.86,0.13,12525.03,19.0605,62236.26,7
2026-01-20,South,Electronics,Kestrel Logistics,4277,4151,126,9072,0.9705,9.65,0.45,7991.8,27.4547,40072.21,7
2026-01-20,South,Electronics,Northwind Foods,10910,10528,382,32352,0.965,9.19,0.73,17522.07,27.4547,96720.15,7
2026-01-20,South,Home,Kestrel Logistics,17260,16700,560,45635,0.9676,11.91,0.72,30852.94,14.6681,198881.78,7
2026-01-20,South,Home,Northwind Foods,10686,10410,276,32704,0.9742,11.9,0.22,17350.05,14.6681,123906.36,7
2026-01-20,South,Sports,Kestrel Logistics,18446,17690,756,56670,0.959,11.95,0.75,34184.11,15.1284,211334.84,7
2026-01-20,South,Sports,Northwind Foods,11930,11427,503,39226,0.9578,9.53,0.07,19863.36,15.1284,108906.11,7
2026-01-20,West,Apparel,Kestrel Logistics,6385,6210,175,22096,0.9726,13.11,0.62,12051.19,32.3713,81436.95,7
2026-01-20,West,Apparel,Northwind Foods,9204,8746,458,24296,0.9502,11.64,0.52,16628.82,32.3713,101768.67,7
2026-01-20,West,Beauty,Kestrel Logistics,8658,8252,406,22218,0.9531,12.48,0.04,15120.16,21.6085,103001.58,7
2026-01-20,West,Beauty,Northwind Foods,6061,5839,222,19554,0.9634,11.8,0.36,10642.69,21.6085,68881.46,7
2026-01-20,West,Electronics,Kestrel Logistics,10851,10235,616,32670,0.9432,12.37,0.55,17959.15,26.7889,126626.4,7
2026-01-20,West,Electronics,Northwind Foods,9995,9526,469,28040,0.9531,11.67,0.08,16302.03,26.7889,111148.5,7
2026-01-20,West,Home,Kestrel Logistics,6884,6653,231,19133,0.9664,10.83,0.17,12534.07,33.9252,72049.05,7
2026-01-20,West,Home,Northwind Foods,12654,12434,220,35620,0.9826,9.2,0.5,24093.85,33.9252,114368.38,7
2026-01-20,West,Sports,Kestrel Logistics,9923,9720,203,25312,0.9795,10.66,0.94,19116.77,31.4326,103603.05,7
2026-01-20,West,Sports,Northwind Foods,4703,4465,238,13456,0.9494,10.95,0.17,8303.34,31.4326,48871.32,7
2026-01-27,Central,Apparel,Kestrel Logistics,9551,8975,576,27722,0.9397,11.89,0.11,17201.61,18.1008,106695.98,7
2026-01-27,Central,Apparel,Northwind Foods,7895,7539,356,16365,0.9549,11.62,0.32,13040.49,18.1008,87614.05,7
2026-01-27,Central,Beauty,Kestrel Logistics,3356,3206,150,8435,0.9553,10.75,0.99,6369.37,30.3557,34471.81,7
2026-01-27,Central,Beauty,Northwind Foods,3464,3406,58,7702,0.9833,11.55,1.07,5929.6,30.3557,39336.44,7
2026-01-27,Central,Electronics,Kestrel Logistics,3103,2997,106,7156,0.9658,12.54,0.39,5811.83,35.101,37570.57,7
2026-01-27,Central,Electronics,Northwind Foods,4313,4130,183,9672,0.9576,9.97,0.32,7848.5,35.101,41176.01,7
2026-01-27,Central,Home,Kestrel Logistics,7039,6795,244,19824,0.9653,9.57,0.59,13942.28,30.7567,65054.93,7
2026-01-27,Central,Home,Northwind Foods,7170,7067,103,22320,0.9856,11.49,0.74,12615.29,30.7567,81197.19,7
2026-01-27,Central,Sports,Kestrel Logistics,6431,6269,162,15743,0.9748,8.56,1.1,11847.22,22.1689,53658.76,7
2026-01-27,Central,Sports,Northwind Foods,10182,9606,576,27896,0.9434,10.73,0.04,19546.93,22.1689,103061.21,7
2026-01-27,East,Apparel,Kestrel Logistics,11040,11029,11,34629,0.999,10.72,0.49,20095.67,23.9671,118255.89,7
2026-01-27,East,Apparel,Northwind Foods,22308,21332,976,58800,0.9562,11.05,0.03,41783.24,23.9671,235708.34,7
2026-01-27,East,Beauty,Kestrel Logistics,11177,10336,841,34166,0.9248,13.22,0.59,19882.44,30.2639,136625.8,7
2026-01-27,East,Beauty,Northwind Foods,11227,10834,393,32292,0.965,10.2,0.06,18771.7,30.2639,110460.72,7
2026-01-27,East,Electronics,Kestrel Logistics,3028,3025,3,8792,0.999,11.99,0.14,5962.87,24.5625,36266.57,7
2026-01-27,East,Electronics,Northwind Foods,8551,8307,244,27899,0.9715,9.38,0.13,14661.55,24.5625,77931.16,7
2026-01-27,East,Home,Kestrel Logistics,13818,13790,28,37494,0.998,12.51,0.06,25811.54,20.9584,172487.73,7
2026-01-27,East,Home,Northwind Foods,18672,18548,124,42883,0.9934,14.06,0.7,36111.6,20.9584,260810.69,7
2026-01-27,East,Sports,Kestrel Logistics,21479,21080,399,57160,0.9814,9.41,0.06,40927.01,18.4756,198411.37,7
2026-01-27,East,Sports,Northwind Foods,11451,10840,611,32127,0.9466,10.96,0.17,20233.78,18.4756,118761.37,7
2026-01-27,North,Apparel,Kestrel Logistics,14621,14168,453,42871,0.969,10.42,0.06,25680.74,25.7963,147684.79,7
2026-01-27,North,Apparel,Northwind Foods,11662,11102,560,28957,0.952,9.09,0.36,20820.66,25.7963,100951.74,7
2026-01-27,North,Beauty,Kestrel Logistics,17901,17067,834,48106,0.9534,9.99,0.98,33087.76,12.1924,170544.29,7
