Date,Region,Channel,Product category,Traffic source,Net Sales,Sq Footage,Total Transactions,Units Sold,Total Visitors,Number of Sales,Store Entrances,Website Sessions,Total Gross Profit,Avg Inventory Cost,COGS,Avg Inventory Value,Beginning Inventory,Recorded Value,Actual Value,Retail Sales,Start Customers,End Customers,New Customers,Customers Lost,Sales Marketing Expenses,Avg Purchase Value,Avg Purchase Frequency,Avg Customer Lifespan Years,Revenue From Ads,Cost Of Ads,Total Revenue,Total Expenses,Cash,Marketable Securities,Accounts Receivable,Current Liabilities,Current Assets
2026-12-06,East,Mobile,Apparel,Paid Search,123075.26,5862,2011,4936,50326,2011,0,50326,58257.25,83055.23,64818.01,59778.16,7179,123591.14,117082.33,123075.26,3476,3709,389,156,8869.97,61.2,1.74,4.26,11217.6,2295.63,123075.26,90570.56,40605.63,8313.61,3508.46,35240.82,70361.15
2026-12-07,Central,In-Store,Home,Email,92513.35,1668,1524,1827,31837,1524,23648,4332,47245.6,69424.33,45267.75,69629.93,3680,94639.31,90768.0,92513.35,2992,2986,377,383,8109.56,60.7,3.23,2.59,10364.57,3223.9,92513.35,70083.17,30321.57,7168.19,24723.39,33944.17,83102.13
2026-12-08,West,Mobile,Home,Direct,176546.17,2607,137,303,3405,137,0,3405,58851.71,104715.2,117694.46,165987.1,495,179999.11,176681.63,176546.17,5350,5641,457,166,6491.13,1288.66,5.45,4.89,9889.98,5251.84,176546.17,167146.17,18176.41,151.32,14275.2,46906.53,82399.06
2026-12-09,South,Web,Electronics,Email,41717.34,5496,2021,2337,29845,2021,0,29845,19959.86,29159.57,21757.48,26961.63,4890,42879.88,41486.39,41717.34,6711,6713,118,116,10739.0,20.64,3.33,4.3,8823.06,2170.62,41717.34,38637.83,20044.11,3554.6,6296.05,25793.25,37983.25
2026-12-10,South,Web,Sports,Paid Search,142138.6,4252,2058,5948,71731,2058,0,71731,75935.97,57440.26,66202.63,89456.07,12489,145199.3,143391.59,142138.6,4610,4851,281,40,11811.73,69.07,4.4,4.79,32901.7,6204.83,142138.6,119333.58,42376.12,8802.92,11137.68,53970.18,89153.54
2026-12-11,North,Web,Beauty,Email,13613.97,1576,1933,3515,35437,1933,0,35437,5889.09,12154.03,7724.88,11567.02,7146,13673.08,12603.12,13613.97,7553,7870,497,180,2702.14,7.04,4.75,4.27,16613.07,5690.88,13613.97,8975.78,22732.29,18853.54,18784.29,32554.21,63840.23
2026-12-12,East,Mobile,Beauty,Organic Search,47123.3,5877,177,524,3248,177,0,3248,13175.7,25767.8,33947.6,41477.56,1027,47399.12,45399.46,47123.3,8705,8600,56,161,10939.28,266.23,3.15,2.35,33443.68,6618.54,47123.3,38266.18,43923.95,19118.06,7162.22,38722.25,82647.5
2026-12-13,East,In-Store,Apparel,Email,75788.2,3583,1008,2347,15171,1008,14062,2213,40803.1,62751.1,34985.1,40017.0,3818,77310.26,77136.5,75788.2,2206,2451,280,35,7673.7,75.19,3.03,4.57,21010.75,7104.71,75788.2,53418.61,8182.52,19729.63,2147.43,27957.36,42064.68
2026-12-14,West,In-Store,Sports,Direct,117070.5,5165,625,1782,13643,625,12020,3112,30932.25,57011.19,86138.25,74148.27,2654,118401.06,117523.09,117070.5,5981,5966,161,176,8394.51,187.31,3.99,3.41,5006.38,2619.78,117070.5,110115.55,37859.12,6545.55,23249.54,16865.98,89898.69
2026-12-15,North,In-Store,Home,Direct,79689.79,2996,2074,3011,88117,2074,53614,10845,35819.18,47545.77,43870.61,37559.28,3877,81093.71,80899.85,79689.79,6968,7013,354,309,1646.0,38.42,3.91,3.83,18288.24,7632.91,79689.79,67954.81,16026.99,8991.02,18957.19,10378.17,55242.98
2026-12-16,Central,Mobile,Apparel,Paid Search,33916.21,5032,1879,5804,36609,1879,0,36609,14334.53,17774.01,19581.68,19014.23,7772,34616.68,33248.78,33916.21,7940,7670,72,342,11967.79,18.05,3.5,1.77,16213.68,4553.57,33916.21,29771.82,23142.81,3480.7,15306.23,32393.23,47634.01
2026-12-17,Central,Web,Home,Paid Search,22976.74,3407,1590,4073,24356,1590,0,24356,11249.39,10434.59,11727.35,18022.08,5871,23193.03,22922.34,22976.74,7261,7479,415,197,13519.87,14.45,2.66,4.4,23454.78,6003.08,22976.74,14238.52,57529.95,13178.69,2079.32,36356.14,78194.58
2026-12-18,South,In-Store,Electronics,Direct,109526.35,3240,1476,4493,20633,1476,11859,5512,51884.02,52430.79,57642.33,81285.9,9828,112237.36,108641.75,109526.35,5388,5395,350,343,12442.91,74.2,6.17,1.08,22338.39,6499.91,109526.35,90318.66,40765.31,6683.54,10426.29,41241.86,82260.91
2026-12-19,West,Mobile,Sports,Social,111212.41,5728,913,2184,23015,913,0,23015,49737.94,87915.24,61474.47,67147.78,3312,113742.04,112611.25,111212.41,8220,8127,125,218,7558.95,121.81,7.17,4.98,20933.46,5666.4,111212.41,99695.5,7518.45,18460.81,21171.67,19986.06,67295.26
2026-12-20,North,In-Store,Electronics,Email,45216.93,2994,1374,2614,18630,1374,16749,2488,19948.99,26360.02,25267.94,36829.41,3958,45417.95,45340.12,45216.93,5703,5878,330,155,2168.41,32.91,5.62,3.9,10612.49,4056.19,45216.93,33418.08,32514.3,2289.32,17981.89,14804.33,63834.33
2026-12-21,West,Web,Sports,Social,18075.03,3859,2051,5263,86150,2051,0,86150,5672.01,11865.42,12403.02,10494.5,11747,18284.96,17886.22,18075.03,8376,8675,446,147,10133.58,8.81,6.61,3.82,8506.89,5186.34,18075.03,15037.91,58813.22,5267.31,3380.6,68065.58,70609.48
2026-12-22,West,Mobile,Sports,Direct,132304.18,2519,640,2031,12619,640,0,12619,60111.88,81608.93,72192.3,105422.98,4238,134784.58,131476.46,132304.18,4472,4438,225,259,6755.18,206.73,6.39,4.63,8550.87,1600.81,132304.18,88231.63,36869.97,13556.04,17218.92,52502.98,99271.82
2026-12-23,North,Mobile,Home,Paid Search,60448.34,5018,858,1073,13914,858,0,13914,28978.91,49632.89,31469.43,36666.35,1919,61521.22,59641.57,60448.34,6281,6326,327,282,3641.33,70.45,6.06,1.05,1791.51,984.13,60448.34,47609.45,18676.05,16040.44,10164.63,21395.2,55881.02
2026-12-24,North,Mobile,Beauty,Organic Search,64291.22,3694,1535,4155,57401,1535,0,57401,16216.94,42921.8,48074.28,66596.29,10031,65300.21,62893.78,64291.22,3089,2999,166,256,13057.65,41.88,2.91,1.02,12707.84,3045.86,64291.22,56036.56,17714.91,739.71,17888.22,19676.39,56321.73
2026-12-25,South,Web,Home,Direct,162610.73,2330,1383,3865,58010,1383,0,58010,42466.58,83199.49,120144.15,183588.26,8115,166095.73,162081.69,162610.73,2701,2939,498,260,12119.03,117.58,3.93,2.34,11737.4,5108.73,162610.73,133648.73,22786.47,18643.75,9118.85,64932.65,105625.55
2026-12-26,West,In-Store,Beauty,Social,38274.98,5235,459,1310,11819,459,11449,3091,15089.97,15996.17,23185.01,27646.15,1582,38318.36,35439.05,38274.98,2188,1975,29,242,5716.56,83.39,5.49,2.7,6366.97,2472.22,38274.98,35141.62,31925.99,12519.08,8026.87,62810.2,60765.79
2026-12-27,Central,Web,Beauty,Paid Search,37557.25,1569,237,550,5518,237,0,5518,13436.84,15318.93,24120.41,36471.76,793,37973.08,35560.37,37557.25,5250,5354,401,297,14142.98,158.47,6.97,2.18,8726.7,2248.4,37557.25,35643.22,32450.97,8980.48,24353.66,40023.47,76726.64
2026-12-28,East,Web,Sports,Paid Search,54861.85,2935,1105,3320,42869,1105,0,42869,26198.29,47738.93,28663.56,34120.27,5573,55785.65,51617.06,54861.85,8399,8279,23,143,7469.95,49.65,2.37,3.6,13219.02,6353.59,54861.85,36940.72,36761.59,12632.27,17033.54,35625.92,76663.48
2026-12-29,Central,Mobile,Apparel,Email,36790.19,4199,241,315,7930,241,0,7930,16067.66,22766.94,20722.53,18792.44,727,37066.28,36024.22,36790.19,6117,6449,348,16,3777.88,152.66,4.94,4.55,9644.22,2619.9,36790.19,29775.22,33538.35,1346.14,9213.12,27561.98,49735.34
2026-12-30,South,In-Store,Apparel,Paid Search,72321.19,5063,676,1376,27545,676,13810,4600,29938.0,43342.92,42383.19,48268.07,3164,72731.15,72727.28,72321.19,8415,8276,41,180,11500.63,106.98,2.0,1.55,10545.24,5949.58,72321.19,64212.07,31827.67,6519.57,22379.67,49410.46,75207.33
2026-12-31,Central,In-Store,Home,Organic Search,151984.77,3377,2057,5487,93790,2057,68222,36822,53581.14,97345.86,98403.63,103552.75,9178,155619.2,145057.14,151984.77,2957,3087,381,251,4342.71,73.89,4.01,1.97,5621.16,2810.2,151984.77,96639.57,40125.51,16133.66,9003.6,51352.6,96328.6
2025-01-01,East,Mobile,Electronics,Email,104681.5,2334,628,1255,10036,628,0,10036,31688.14,93289.97,72993.36,81061.33,1551,107626.21,106911.73,104681.5,4390,4519,345,216,1798.54,166.69,3.29,3.85,13139.18,3525.08,104681.5,79710.62,52332.07,12458.23,13039.41,52871.81,102148.11
2025-01-02,East,Web,Apparel,Direct,162519.23,5466,212,394,6101,212,0,6101,83004.43,121541.5,79514.8,100820.98,643,163273.59,156727.75,162519.23,6887,6894,51,44,12039.66,766.6,5.48,2.38,4358.55,1775.09,162519.23,110076.03,34067.94,10688.59,12652.81,27081.59,87655.63
2025-01-03,Central,Web,Home,Social,128381.83,4866,2053,5024,50220,2053,0,50220,53631.19,81338.87,74750.64,92287.49,9845,130140.6,127264.14,128381.83,5064,5424,403,43,14341.16,62.53,2.61,3.81,15080.31,5074.77,128381.83,94193.07,54609.14,2395.99,9320.02,12459.44,94011.4
2025-01-04,North,Mobile,Sports,Email,31088.58,1804,256,627,5526,256,0,5526,10853.61,14585.15,20234.97,22237.12,1195,31166.86,29464.65,31088.58,5911,5990,330,251,10267.27,121.44,2.21,2.92,2803.97,543.27,31088.58,19155.31,10910.5,4631.39,11271.38,45130.82,33484.41
2025-01-05,South,Mobile,Electronics,Organic Search,61762.57,3623,455,688,5883,455,0,5883,26467.66,42008.62,35294.91,40097.96,848,63120.37,60607.56,61762.57,7366,7332,269,303,6258.66,135.74,3.73,4.63,25108.35,6318.87,61762.57,40308.8,12386.07,14842.59,9961.35,27474.52,49219.4
2025-01-06,East,Mobile,Sports,Social,10237.56,4808,889,1104,15430,889,0,15430,3726.06,7794.15,6511.5,5816.7,1546,10463.2,9795.94,10237.56,3223,3517,393,99,9359.65,11.52,3.57,4.14,13209.56,3400.04,10237.56,7020.17,21896.18,19591.2,13294.09,31260.37,56526.48
2025-01-07,West,Mobile,Sports,Paid Search,119503.33,3750,346,887,11707,346,0,11707,50294.92,59075.3,69208.41,56979.29,1399,121718.99,119668.45,119503.33,7886,7613,97,370,14165.29,345.39,3.88,3.81,8858.32,2784.02,119503.33,73069.29,14339.08,4696.42,4891.61,69639.83,41020.9
2025-01-08,South,Web,Home,Paid Search,71508.12,3718,1549,3671,31394,1549,0,31394,35245.74,59201.28,36262.38,52216.47,5159,72303.84,67419.8,71508.12,2034,2311,383,106,2103.44,46.16,6.91,2.88,7892.05,1655.5,71508.12,65113.8,10810.4,14635.41,12372.25,57556.47,53483.0
2025-01-09,West,In-Store,Sports,Social,37264.51,2546,2012,6152,37768,2012,37163,14534,19620.69,16914.8,17643.82,15286.84,8246,38265.05,37689.01,37264.51,8745,8948,382,179,9672.85,18.52,4.6,2.46,11967.92,3351.8,37264.51,29674.33,16338.83,16823.02,16345.23,67915.2,54093.13
2025-01-10,South,Web,Home,Organic Search,18940.29,2218,1439,3993,19625,1439,0,19625,5557.49,15982.22,13382.8,20050.33,9580,19059.38,18942.37,18940.29,8218,8191,216,243,7862.03,13.16,2.36,2.36,25680.72,5321.31,18940.29,13783.26,52656.77,4898.99,4029.34,69262.44,67600.2
2025-01-11,South,Mobile,Home,Organic Search,46288.2,2834,958,1852,42932,958,0,42932,20420.94,21761.82,25867.26,24769.28,2792,47513.86,45030.85,46288.2,8858,8646,115,327,14291.7,48.32,7.19,4.53,2771.39,663.94,46288.2,43940.5,19720.74,14423.6,4347.97,10313.18,45923.09
2025-01-12,West,Web,Apparel,Email,106909.29,2026,1244,2300,42644,1244,0,42644,39425.16,79156.2,67484.13,104425.69,3512,108285.51,99909.35,106909.29,2891,2978,247,160,12334.11,85.94,5.52,1.1,8727.83,1727.42,106909.29,86017.01,53284.7,16145.12,16565.55,22785.19,117323.08
2025-01-13,East,Web,Apparel,Paid Search,111069.95,5940,1438,1641,19313,1438,0,19313,51352.36,86677.96,59717.59,88209.16,2474,111118.16,102665.62,111069.95,7068,7365,396,99,2746.12,77.24,2.52,2.08,9528.42,1976.47,111069.95,84270.79,37482.96,9148.25,7947.06,50108.34,81041.02
2025-01-14,South,Web,Apparel,Social,71492.3,5840,509,1112,13376,509,0,13376,33369.85,35920.95,38122.45,47079.1,2385,71888.97,71637.9,71492.3,8435,8588,290,137,12118.05,140.46,2.85,1.88,32040.53,6569.3,71492.3,59888.18,15998.37,7268.12,19087.86,65254.3,56478.08
2025-01-15,North,Web,Sports,Email,122928.04,4659,1836,4173,91674,1836,0,91674,56395.23,100828.8,66532.81,88663.57,10141,123048.63,117422.97,122928.04,7463,7521,315,257,14129.49,66.95,3.47,4.16,36193.71,7082.97,122928.04,113605.29,5350.85,3378.67,8419.77,58227.6,43748.36
2025-01-16,South,Mobile,Sports,Email,118217.57,2618,1776,5624,65944,1776,0,65944,62447.72,68030.93,55769.85,46930.52,10012,119372.83,118172.29,118217.57,4796,4944,373,225,14671.01,66.56,3.93,4.27,34836.01,7807.39,118217.57,109341.87,12621.15,4780.51,19884.21,15346.31,51365.03
2025-01-17,East,Web,Apparel,Paid Search,171074.43,3268,265,317,6712,265,0,6712,50059.83,74269.85,121014.6,178749.26,496,174624.08,163293.7,171074.43,7299,7236,88,151,2681.17,645.56,2.35,4.62,29849.72,5884.86,171074.43,129168.72,51017.97,9787.7,20557.91,56565.86,134988.36
2025-01-18,West,In-Store,Electronics,Paid Search,15535.06,2804,1533,2696,19537,1533,16926,5886,8381.27,7910.67,7153.79,6343.37,4436,15810.41,15373.84,15535.06,3850,3828,69,91,1616.22,10.13,5.51,2.03,23496.19,4703.98,15535.06,11520.2,16022.14,10049.41,8781.0,40986.27,36755.56
2025-01-19,North,In-Store,Beauty,Email,53441.05,2422,420,1269,5882,420,4173,1462,18128.81,23010.89,35312.24,46226.82,3166,53485.09,50064.39,53441.05,6637,6859,384,162,8031.07,127.24,5.72,3.76,28574.46,5785.97,53441.05,45110.4,48705.53,15161.49,22664.58,65911.74,100399.65
2025-01-20,East,Mobile,Electronics,Email,64468.12,4105,1170,3240,15812,1170,0,15812,18519.04,53668.89,45949.08,41055.15,6152,65648.04,61709.9,64468.12,4168,4129,193,232,14944.69,55.1,7.85,4.0,21320.67,7245.01,64468.12,55645.93,32486.23,603.15,22812.51,17038.16,68218.43
2025-01-21,South,Web,Sports,Email,175275.44,3312,485,1369,6518,485,0,6518,59052.43,83426.89,116223.01,104977.76,2641,176118.45,173797.7,175275.44,5019,5169,413,263,3597.43,361.39,3.97,3.63,19409.94,6072.02,175275.44,106799.84,19591.81,5583.79,20232.35,39982.43,76901.28
2025-01-22,East,Web,Electronics,Social,140924.88,5085,874,1703,23854,874,0,23854,55379.81,83909.41,85545.07,76460.03,2845,142042.09,138143.96,140924.88,5824,5723,116,217,2684.14,161.24,4.38,3.55,8399.24,3190.24,140924.88,96085.63,49150.71,17565.37,9909.2,67891.14,99563.29
2025-01-23,East,In-Store,Home,Email,157782.07,4267,441,1079,6092,441,2565,2243,75230.52,86243.09,82551.55,124889.1,1579,157999.7,157661.65,157782.07,3764,3715,185,234,5763.58,357.78,6.59,2.97,9675.49,3489.87,157782.07,123210.96,32178.0,8887.22,9036.92,34930.55,87568.87
2025-01-24,South,In-Store,Sports,Direct,169472.8,4875,620,933,17725,620,11285,2007,44502.52,81518.57,124970.28,140518.51,1908,172152.32,167663.6,169472.8,6149,6077,198,270,10090.93,273.34,5.54,3.46,31708.82,6196.78,169472.8,154478.59,51146.42,4794.34,17374.86,45958.6,115471.17
2025-01-25,West,In-Store,Beauty,Organic Search,140056.97,3478,451,505,7688,451,6400,1823,41392.98,66969.78,98663.99,93039.56,1162,142384.42,139038.79,140056.97,5934,5838,275,371,14190.11,310.55,6.22,4.56,3482.31,1001.12,140056.97,132906.16,19068.8,14179.2,14602.09,51623.0,75761.96
2025-01-26,East,Web,Apparel,Email,156386.49,2029,2168,5349,77960,2168,0,77960,65472.14,90978.23,90914.35,93731.38,6850,160732.97,159534.45,156386.49,5407,5462,299,244,2435.88,72.13,4.31,3.15,4752.15,1380.1,156386.49,99192.54,8491.4,19173.65,6186.71,27619.82,61971.17
2025-01-27,South,Mobile,Beauty,Organic Search,46728.48,3845,564,639,10179,564,0,10179,15479.64,34471.73,31248.84,30584.59,1289,47410.97,46425.76,46728.48,4579,4834,293,38,8185.59,82.85,7.92,3.6,17269.4,3415.03,46728.48,32048.94,34690.03,18715.64,9949.63,36572.14,72530.68
2025-01-28,North,Mobile,Home,Email,22364.55,2760,1642,2355,37642,1642,0,37642,9892.27,10402.84,12472.28,15241.35,3168,22770.67,21178.58,22364.55,8818,8801,277,294,9327.62,13.62,1.8,3.58,9623.19,3065.72,22364.55,16934.29,16265.27,17498.48,3124.94,62387.88,41461.1
2025-01-29,North,In-Store,Home,Social,27613.51,4209,2087,5493,43539,2087,25653,14222,8288.34,19612.5,19325.17,15703.07,8827,28395.73,27407.39,27613.51,3991,3866,156,281,13140.25,13.23,3.92,4.82,7144.41,2366.54,27613.51,17115.74,43320.73,16861.78,12053.45,30031.17,76946.88
2025-01-30,North,Mobile,Beauty,Social,39388.21,5616,1456,2505,25166,1456,0,25166,17654.84,31607.36,21733.37,31862.11,4724,39496.08,36725.59,39388.21,6369,6524,335,180,5360.07,27.05,3.38,3.74,14147.93,4392.97,39388.21,29660.34,59631.96,11159.31,14886.67,67935.54,95236.57
2025-01-31,South,Mobile,Apparel,Email,135375.7,2247,626,1453,11414,626,0,11414,58914.26,59171.18,76461.44,93840.99,2185,137709.29,134135.79,135375.7,3297,3661,492,128,11131.87,216.26,6.26,3.25,21867.01,7538.28,135375.7,125418.43,19951.79,3390.34,15738.88,24811.62,67233.31
2025-02-01,North,Mobile,Apparel,Social,80625.98,3793,2090,5705,92191,2090,0,92191,35414.17,69658.95,45211.81,41782.01,14089,82046.26,77629.79,80625.98,5071,4992,53,132,5953.23,38.58,6.79,1.01,14044.44,3399.33,80625.98,73841.99,16707.27,13720.95,22071.37,26522.53,65034.19
2025-02-02,East,Web,Apparel,Organic Search,94842.5,1760,2040,4233,44130,2040,0,44130,30585.06,48208.23,64257.44,69818.67,7570,95231.54,91258.87,94842.5,8104,8154,395,345,11543.41,46.49,4.06,1.08,30337.04,6618.07,94842.5,86648.77,20354.82,15429.5,3545.38,21983.3,60275.3
2025-02-03,South,Web,Home,Direct,36916.01,2740,1951,4235,90577,1951,0,90577,14591.4,30465.41,22324.61,21008.94,7958,37743.02,37682.5,36916.01,5172,5008,55,219,14618.17,18.92,5.74,2.28,8612.21,4245.35,36916.01,31488.66,6888.6,6447.29,11599.78,62029.46,31238.35
2025-02-04,West,Web,Beauty,Paid Search,131632.2,4326,1617,3722,26239,1617,0,26239,59247.0,113904.36,72385.2,111076.93,7710,132694.13,124127.86,131632.2,3057,3224,206,39,2500.81,81.41,6.29,1.32,16766.62,4795.46,131632.2,89390.76,52148.16,717.4,9448.5,49000.33,95637.14
2025-02-05,East,Mobile,Home,Email,27580.98,4519,994,1658,23638,994,0,23638,12254.65,23842.78,15326.33,23245.34,4055,28141.64,27976.69,27580.98,6346,6424,278,200,3252.36,27.75,6.43,3.98,16668.91,3098.64,27580.98,24755.94,31897.19,4455.47,16857.87,31492.07,60184.13
2025-02-06,North,Mobile,Beauty,Paid Search,155926.11,3825,2066,2361,62771,2066,0,62771,63307.05,115442.71,92619.06,145338.23,4730,158629.39,153730.05,155926.11,8151,8190,247,208,3408.41,75.47,1.71,4.98,21837.98,5778.83,155926.11,140931.03,40630.51,11223.43,7412.92,64895.42,102868.33
2025-02-07,Central,In-Store,Sports,Paid Search,11446.35,3655,2109,5972,29997,2109,19961,6689,3394.41,4879.52,8051.94,10277.43,8720,11772.92,11041.66,11446.35,4301,4693,477,85,10060.29,5.43,7.08,1.86,4735.25,1822.09,11446.35,10216.79,20524.58,13892.65,9549.61,18471.54,47050.07
2025-02-08,Central,Mobile,Home,Email,54935.97,5279,484,1049,7935,484,0,7935,20511.38,37234.57,34424.59,34663.72,1515,55200.52,51375.99,54935.97,5042,5110,117,49,13282.96,113.5,5.97,1.82,16277.45,4587.03,54935.97,41781.85,24604.58,10258.87,10469.06,57237.67,55731.63
2025-02-09,South,Web,Beauty,Organic Search,88387.8,4643,1896,5026,25439,1896,0,25439,26523.79,73506.02,61864.01,94442.83,11856,90226.69,88422.38,88387.8,3479,3447,47,79,4635.6,46.62,7.94,2.57,30410.99,6804.53,88387.8,65131.26,49492.59,10735.13,8358.5,26847.07,96919.07
2025-02-10,North,Web,Electronics,Organic Search,113564.11,3987,847,1006,14650,847,0,14650,32588.04,96669.62,80976.07,94817.07,1684,115359.21,111068.29,113564.11,2360,2513,382,229,5545.12,134.08,3.17,1.23,3345.82,773.64,113564.11,106159.04,48297.32,19124.92,9649.59,36384.01,105516.95
2025-02-11,East,Mobile,Home,Social,62692.64,1592,1314,3047,29389,1314,0,29389,18146.56,44600.43,44546.08,53962.21,3744,64323.18,59380.06,62692.64,4411,4417,160,154,9504.82,47.71,5.21,2.35,26854.73,7150.65,62692.64,45129.24,32529.34,10889.25,4829.58,17580.03,64436.83
2025-02-12,Central,In-Store,Home,Organic Search,101164.53,1656,1733,5179,68138,1733,51914,12782,33557.69,56573.07,67606.84,60132.51,7544,103253.19,98378.11,101164.53,5797,5886,378,289,11538.88,58.38,7.66,1.12,26695.16,7247.74,101164.53,81993.13,28511.02,11407.65,18308.6,43068.33,76267.02
2025-02-13,East,In-Store,Apparel,Organic Search,174948.7,2229,1005,2417,18917,1005,14877,2284,47678.79,112482.77,127269.91,187769.22,5760,179678.51,166020.51,174948.7,6375,6387,109,97,1527.58,174.08,5.65,3.95,28281.84,5378.98,174948.7,141767.41,51144.08,13882.44,22744.22,23581.05,144101.51
2025-02-14,West,In-Store,Beauty,Email,89506.46,4784,627,703,12834,627,6877,3296,34466.22,68340.14,55040.24,71425.78,1402,89938.98,89529.15,89506.46,7722,7386,54,390,6231.36,142.75,3.17,1.74,10773.51,3781.66,89506.46,72724.38,19921.74,7130.68,19368.86,58202.25,67849.01
2025-02-15,East,In-Store,Sports,Organic Search,123384.36,3567,1119,3143,41787,1119,27580,13075,33958.25,61336.28,89426.11,81817.73,7274,126886.77,125844.43,123384.36,4637,5081,492,48,9070.76,110.26,1.94,3.12,3971.94,1663.14,123384.36,103177.37,53137.08,540.81,18385.33,22448.59,96608.54
2025-02-16,North,Mobile,Apparel,Direct,94707.47,3315,2021,4121,64207,2021,0,64207,50374.31,78617.68,44333.16,47572.31,6487,97451.62,92294.9,94707.47,3143,3352,277,68,3977.52,46.86,4.57,2.75,8485.2,3503.19,94707.47,69479.42,17371.16,10450.41,15617.13,64664.39,57710.39
2025-02-17,West,Mobile,Apparel,Organic Search,169886.02,1623,1356,2135,36186,1356,0,36186,83903.7,109048.25,85982.32,91522.35,2573,170947.91,166987.68,169886.02,6382,6038,25,369,10407.91,125.28,7.25,3.46,25172.4,7121.53,169886.02,109052.85,48370.11,18864.46,11037.05,12138.37,105728.33
2025-02-18,South,In-Store,Electronics,Organic Search,133394.96,4562,361,665,15633,361,10569,1888,62331.81,99983.06,71063.15,91153.75,1294,137215.54,132509.07,133394.96,8430,8860,486,56,12998.13,369.52,1.56,2.74,13029.63,7176.36,133394.96,120338.61,13763.08,19198.06,5413.3,14406.8,65720.57
2025-02-19,North,Mobile,Electronics,Organic Search,71950.43,1797,1326,1623,18799,1326,0,18799,18094.09,47226.97,53856.34,79708.05,3951,73455.89,69280.09,71950.43,3585,3804,241,22,8363.83,54.26,3.62,4.08,7646.26,1893.16,71950.43,63256.6,5232.37,12129.15,2099.67,67345.99,43373.61
2025-02-20,West,In-Store,Electronics,Direct,68333.79,2995,1561,1803,32019,1561,18989,5515,35625.09,29100.2,32708.7,26497.94,3146,69706.83,68785.04,68333.79,7167,7434,431,164,12285.12,43.78,3.64,2.48,15699.78,3846.08,68333.79,49489.07,23924.72,18808.39,12099.28,16422.25,62781.77
2025-02-21,Central,Mobile,Beauty,Social,121133.98,5496,1393,4124,59406,1393,0,59406,53011.67,53794.31,68122.31,107088.59,5356,121477.03,112214.55,121133.98,2672,2881,377,168,10295.22,86.96,5.23,2.92,21858.2,5731.63,121133.98,82840.13,45734.09,2371.91,3482.83,26249.51,83715.41
